"round" "dhat_doubleObs" "sed_double" "dhat_singleObs" "sed_single." "probOverall" "probObs1" "probObs2" "sed_double_mod"
"620" 620 0.159126412071105 0.0562275804355895 0.145949288806432 0.0361444056115798 0.995833333333333 0.93359375 0.937254901960784 0.000246772196371226
"621" 621 0.151859951378173 0.0495583997220431 0.153370439084725 0.0338817932828971 0.996052631578947 0.9265605875153 0.94625 0.000239852345277098
"622" 622 0.120484557459347 0.0449991529845806 0.116264687693259 0.0308357119436063 0.996376811594203 0.954861111111111 0.919732441471572 0.000199720203145175
"623" 623 0.108334438896853 0.0559075492189702 0.15460729746444 0.0443152340705884 0.997311827956989 0.966145833333333 0.920595533498759 0.000161015903742849
"624" 624 0.0960384153661465 0.0412823032874943 0.101422387136673 0.0309864689341536 1 1 0.947368421052632 NA
"625" 625 0.115246098439376 0.0457387106577539 0.121212121212121 0.032986378516192 1 0.96551724137931 1 NA
"626" 626 0.281560375015058 0.0778747597417087 0.185528756957328 0.0446788710592331 0.997698504027618 0.96119733924612 0.940687160940325 0.000238198274521551
"627" 627 0.237978554570308 0.0730663222599648 0.211502782931354 0.0477194596632507 0.998808814770697 0.972173913043478 0.957191780821918 0.000154049208219628
"628" 628 0.281272971319465 0.0799841734143586 0.204081632653061 0.0472047325635019 0.998717948717949 0.979874213836478 0.936298076923077 0.000174436640555914
"629" 629 0.142030920690601 0.0503514983753833 0.10760667903525 0.02929071244298 0.997364953886693 0.940372670807453 0.955808080808081 0.000181704119796905
"630" 630 0.117992064861135 0.0512925350241581 0.163265306122449 0.0384550817906816 0.997076023391813 0.971509971509972 0.897368421052632 0.000178777342729093
"631" 631 0.118412657904811 0.0439054902943013 0.127396413110699 0.0361707678438107 0.993534482758621 0.935091277890467 0.900390625 0.000281772250248011
"632" 632 0.144439738760226 0.0631603319650826 0.116264687693259 0.0375170268283742 0.997354497354497 0.944862155388471 0.952020202020202 0.000184001889824804
"633" 633 0.158463385354142 0.0515762139059659 0.166975881261596 0.0383916844058041 1 0.95 1 NA
"634" 634 0.102012898182529 0.0409671136000612 0.0927643784786642 0.030725988891019 0.988505747126437 0.895833333333333 0.889655172413793 0.00038074822692366
"635" 635 0.300683125032377 0.0863056917944722 0.186765615337044 0.0482950161753582 0.99812734082397 0.945035460992908 0.965929684668358 0.000226906427922173
"636" 636 0.278779461736571 0.075197058609789 0.179344465058751 0.0442131459280107 0.999038461538462 0.951465201465201 0.980188679245283 0.000147806428104296
"637" 637 0.187274909963986 0.0684576793925055 0.139764996907854 0.0393639175968191 1 0.975 1 NA
"638" 638 0.11570893417608 0.0428189255712664 0.126159554730983 0.0333581556955648 0.996 0.905454545454545 0.957692307692308 0.000207155759673568
"639" 639 0.211284513805522 0.0685953341465622 0.162028447742733 0.0425032650747745 1 0.951807228915663 1 NA
"640" 640 0.211519535511646 0.0748115366382067 0.142238713667285 0.0412351135797246 0.998888888888889 0.956382978723404 0.974525745257453 0.00013832579208671
"641" 641 0.182931848347051 0.0607426577441179 0.178107606679035 0.0426279501019062 0.997491638795987 0.936420722135008 0.960547504025765 0.000202873588736817
"642" 642 0.291045379900594 0.0682916099154384 0.192949907235622 0.0392402570864975 0.998181818181818 0.968823529411765 0.941680960548885 0.000211223500018102
"643" 643 0.231227028537238 0.07098204188795 0.170686456400742 0.040682040560641 0.996822033898305 0.938185443668993 0.948588709677419 0.000257189229398842
"644" 644 0.193023022016688 0.0676832812752196 0.191713048855906 0.0431560922425299 0.995098039215686 0.939814814814815 0.918552036199095 0.000301554391556138
"645" 645 0.209138134229926 0.0682505237216717 0.150896722325294 0.0389863266981751 0.998782714546561 0.967570754716981 0.962463343108504 0.000144787798011786
"646" 646 0.226376264791631 0.0742298685497302 0.225108225108225 0.0466689516302394 0.996969696969697 0.934659090909091 0.953623188405797 0.000246615732677821
"647" 647 0.221969375025704 0.0758420988482397 0.170686456400742 0.0454776942478902 0.99512987012987 0.93161094224924 0.928787878787879 0.000318536057706732
"648" 648 0.132723140017428 0.0599001236296732 0.147186147186147 0.0432182187365663 0.994949494949495 0.942583732057416 0.912037037037037 0.00025791875593401
"649" 649 0.257498823195171 0.0725560134307422 0.199134199134199 0.0425265157099389 0.997685185185185 0.962053571428571 0.938997821350762 0.00022660789618088
"650" 650 0.139625080801551 0.055023359702231 0.115027829313544 0.0363783902366496 0.997354497354497 0.962962962962963 0.928571428571429 0.000180272871826286
"651" 651 0.218834751706724 0.0661058708741981 0.152133580705009 0.0367990751869106 0.998412698412698 0.970679012345679 0.945864661654135 0.000173657058710077
"652" 652 0.0408163265306122 0.0195725467989019 0.106369820655535 0.030628938414938 1 1 0.933333333333333 NA
"653" 653 0.0724000940582419 0.0388503335551466 0.137291280148423 0.0382996178838187 0.994871794871795 0.923809523809524 0.932692307692308 0.000187442482413896
"654" 654 0.0936374549819928 0.0476485384459879 0.14100185528757 0.0377845714134389 1 0.914285714285714 1 NA
"655" 655 0.134927210320748 0.0488985777125706 0.192949907235622 0.043448235229684 0.996491228070175 0.934210526315789 0.946666666666667 0.000210059368086695
"656" 656 0.235587501833651 0.070024209853194 0.174397031539889 0.0422243736219874 0.998754669987547 0.972121212121212 0.955330553901132 0.00015716420658255
"657" 657 0.204510676029347 0.0676138439257605 0.121212121212121 0.0358738138613919 0.997902097902098 0.946286472148541 0.960942760942761 0.000194726290083097
"658" 658 0.115970916668554 0.0453683243257134 0.122448979591837 0.0321762436636396 0.99375 0.946428571428571 0.883333333333333 0.000271666504128923
"659" 659 0.0744297719087635 0.0384358234299605 0.131106988249845 0.0382476561576353 1 0.882352941176471 1 NA
"660" 660 0.169139996424102 0.0458766592427441 0.185528756957328 0.0404837007304154 0.993657505285412 0.94949494949495 0.874418604651163 0.000327356402876898
"661" 661 0.0312124849939976 0.0119464550289614 0.0853432282003711 0.0295690152494783 1 1 1 NA
"662" 662 0.21177816921161 0.060442189355344 0.236239950525665 0.0490407238779424 0.997668997668998 0.972727272727273 0.914529914529915 0.000210454922166377
"663" 663 0.112845138055222 0.0520431900855022 0.117501546072975 0.0338181739330982 1 0.954545454545455 1 NA
"664" 664 0.153661464585834 0.0635289404688261 0.16573902288188 0.0447283604146302 1 0.980769230769231 1 NA
"665" 665 0.348168182935825 0.0814007943692608 0.239950525664811 0.0492855921185858 0.993020937188435 0.937411764705882 0.888492417484389 0.000545764957021867
"666" 666 0.146845017690453 0.0516936182473759 0.143475572047001 0.0347663335526289 0.997368421052632 0.9475 0.949874686716792 0.000185258064711554
"667" 667 0.17230117853593 0.0583299137381036 0.147186147186147 0.0367709232344597 0.98936170212766 0.93 0.848024316109423 0.000453753020911815
"668" 668 0.10109306880647 0.0467482017647236 0.124922696351268 0.0373576594095437 0.9975 0.95 0.95 0.000147840347501094
"669" 669 0.218487394957983 0.0778123566119878 0.164502164502164 0.0435145422141429 1 0.961038961038961 1 NA
"670" 670 0.23070680786281 0.0747464994170371 0.153370439084725 0.0412051373789589 0.99906976744186 0.960644007155635 0.976363636363636 0.000131391170323528
"671" 671 0.144448023111684 0.0519599315312989 0.164502164502165 0.0398240031657513 0.997297297297297 0.946153846153846 0.94980694980695 0.000186416514943179
"672" 672 0.173160173160173 0.0632601945125133 0.166975881261596 0.043619344615344 0.998319327731092 0.942857142857143 0.970588235294118 0.000156460518870863
"673" 673 0.0970976625944495 0.0387193474215023 0.103896103896104 0.0301986788063667 0.989090909090909 0.883116883116883 0.906666666666667 0.00035357783164325
"674" 674 0.173376095306158 0.0487330780537243 0.196660482374768 0.0392537499028395 0.997076023391813 0.963276836158192 0.920377867746289 0.000219261196610267
"675" 675 0.0840336134453782 0.0465582251948487 0.0927643784786642 0.0334838585912206 1 0.935483870967742 1 NA
"676" 676 0.303830623158354 0.0844714780216507 0.217687074829932 0.0489203559576223 0.995689655172414 0.94672131147541 0.919098143236074 0.000348916676578431
"677" 677 0.183972767189067 0.0688038992235874 0.171923314780458 0.0427451142272901 0.991847826086957 0.931122448979592 0.881642512077295 0.000394811440811839
"678" 678 0.299123422954087 0.0753809300139924 0.242424242424242 0.0464657762910563 0.995305164319249 0.929824561403509 0.933098591549296 0.000364679605218379
"679" 679 0.181056028968965 0.0615802034850897 0.179344465058751 0.0433259109159852 0.994565217391304 0.918060200668896 0.933673469387755 0.000309327736651575
"680" 680 0.199744956348298 0.0691943927741649 0.199134199134199 0.0440339221687383 0.997670807453416 0.95610119047619 0.946941783345615 0.000204575025489341
"681" 681 0.12082252255741 0.0544315287745136 0.111317254174397 0.0363638305324083 0.993589743589744 0.945121951219512 0.883190883190883 0.000290765331699743
"682" 682 0.215283122594832 0.0644029807065146 0.181818181818182 0.0417400058374646 0.992578849721707 0.917667238421955 0.909863945578231 0.000402464721305435
"683" 683 0.23470414604411 0.0724531382252988 0.199134199134199 0.0445250516294753 0.992283950617284 0.927849927849928 0.893055555555556 0.000451951783707838
"684" 684 0.276110444177671 0.0734374250611542 0.194186765615337 0.0447212562686796 1 1 0.958333333333333 NA
"685" 685 0.0960384153661465 0.0342007592025335 0.0989486703772418 0.0278976269095235 1 1 0.857142857142857 NA
"686" 686 0.169706907153105 0.0545776193665794 0.116264687693259 0.0317295112899376 0.990338164251208 0.891304347826087 0.911111111111111 0.000428508037096902
"687" 687 0.0936374549819928 0.0391651697220047 0.103896103896104 0.0338373070752557 1 0.939393939393939 1 NA
"688" 688 0.115246098439376 0.0437475802119774 0.122448979591837 0.0310460360987093 1 0.951219512195122 1 NA
"689" 689 0.11549447365153 0.0532982861593866 0.108843537414966 0.035834428143539 0.997849462365591 0.966666666666667 0.935483870967742 0.000146294039107143
"690" 690 0.204465485253663 0.0663527336938873 0.178107606679035 0.0445871181556322 0.998122653316646 0.917193789534215 0.977328431372549 0.000182147470160623
"691" 691 0.178926694352653 0.0580241730486977 0.132343846629561 0.0361121589707656 0.992982456140351 0.898412698412698 0.930921052631579 0.000356890550865598
"692" 692 0.199969261060826 0.0613027035494245 0.183055040197897 0.0429962780922082 0.996551724137931 0.932258064516129 0.949096880131363 0.000259636067636301
"693" 693 0.214184739316287 0.0647230030563447 0.20160791589363 0.043254145921608 0.997668997668998 0.940659340659341 0.960718294051627 0.000207531229954267
"694" 694 0.156229336654448 0.0581817541411758 0.143475572047001 0.0397681151957283 0.998931623931624 0.958974358974359 0.973958333333333 0.000116176133021919
"695" 695 0.137639009758631 0.0567159296911974 0.121212121212121 0.035787108065191 0.994301994301994 0.925729442970822 0.923280423280423 0.000274553319728073
"696" 696 0.159541367567435 0.0530738015376693 0.143475572047001 0.0362536348889175 0.993243243243243 0.942307692307692 0.882882882882883 0.000328468174283509
"697" 697 0.192490789419216 0.0643292600896264 0.16573902288188 0.0397645641012445 0.997849462365591 0.935483870967742 0.966666666666667 0.000193150467052481
"698" 698 0.0652441621810014 0.0385922045564099 0.101422387136673 0.031434402091051 0.993589743589744 0.922619047619048 0.917159763313609 0.00020244064326802
"699" 699 0.137267576713943 0.0483625123628416 0.170686456400742 0.0404906764693714 0.996992481203008 0.902040816326531 0.969298245614035 0.000192911662986244
"700" 700 0.0696278511404562 0.034659918445617 0.11873840445269 0.036895843168234 NA NA NA NA
"701" 701 0.195821333714833 0.0622745107901423 0.173160173160173 0.042504095673608 0.993138936535163 0.923444976076555 0.910377358490566 0.00037331570663393
"702" 702 0.2120418059697 0.0618858152925592 0.188002473716759 0.0428119604607571 0.996428571428571 0.917763157894737 0.956571428571429 0.000262040838896225
"703" 703 0.228332730657112 0.0677659568430761 0.194186765615337 0.0435599515257845 0.998942358540455 0.967229902713774 0.967725409836066 0.000140476042371762
"704" 704 0.106162662109179 0.0437458633588023 0.10760667903525 0.0297641766765343 0.995098039215686 0.890350877192982 0.955294117647059 0.000223169385478103
"705" 705 0.180502479876413 0.0490747190284956 0.197897340754484 0.0422675496907634 0.997615262321145 0.971362229102167 0.91672753834916 0.000195140018529928
"706" 706 0.169218372280419 0.0545310319095636 0.158317872603587 0.0389718354351178 0.993197278911565 0.931122448979592 0.901234567901235 0.000364279203614138
"707" 707 0.0936374549819928 0.0450867095539068 0.0766852195423624 0.0272420042519836 1 1 0.931034482758621 NA
"708" 708 0.12052629816867 0.0526182452932985 0.0841063698206555 0.030628938414938 0.996031746031746 0.972868217054264 0.853741496598639 0.0002208258246445
"709" 709 0.259303721488595 0.0718393958938201 0.218923933209647 0.0482755189889577 1 0.948717948717949 1 NA
"710" 710 0.115246098439376 0.0520549366582927 0.153370439084725 0.0413931985916673 1 1 0.947368421052632 NA
"711" 711 0.255102040816327 0.0634910760409748 0.220160791589363 0.0457583597254434 0.997647058823529 0.96 0.941176470588235 0.000227553956568642
"712" 712 0.0864345738295318 0.0372705850436723 0.100185528756957 0.0265440652411253 NA NA NA NA
"713" 713 0.21920492334865 0.0584490108769738 0.173160173160173 0.0400194375071763 0.996726677577741 0.956043956043956 0.925531914893617 0.000253481116047902
"714" 714 0.254501800720288 0.0703603428929062 0.166975881261596 0.0403255521372263 1 0.946808510638298 1 NA
"715" 715 0.156599953414201 0.0604348251113976 0.158317872603587 0.0394472364169496 0.996567505720824 0.955043859649123 0.923647932131495 0.000223819939717616
"716" 716 0.118304304962208 0.0471641595787184 0.132343846629561 0.0360260268172569 0.994444444444444 0.904040404040404 0.942105263157895 0.000259970097240216
"717" 717 0.201680672268908 0.0659572557920337 0.16573902288188 0.0386553064413167 1 0.927272727272727 1 NA
"718" 718 0.177953984141427 0.0629433854888945 0.153370439084725 0.0381108037619198 0.998410174880763 0.96988416988417 0.947209653092006 0.000153902902206033
"719" 719 0.223289315726291 0.068611885077952 0.164502164502165 0.0417287270408424 1 1 0.973684210526316 NA
"720" 720 0.117647058823529 0.0425184298080124 0.132343846629561 0.0338473911044916 1 0.931034482758621 1 NA
"721" 721 0.175270108043217 0.0564361124720198 0.17687074829932 0.0404083442607528 1 1 0.945945945945946 NA
"722" 722 0.180959083140645 0.0563584079908737 0.144712430426716 0.0327762982718781 0.995098039215686 0.939814814814815 0.918552036199095 0.000289417067783985
"723" 723 0.118126272912424 0.0473467959430629 0.101422387136673 0.0309864689341536 0.995943204868154 0.962745098039216 0.891107078039927 0.000211725699458868
"724" 724 0.138209739341281 0.0591425649639296 0.169449598021027 0.0407424518105368 0.990196078431373 0.90990990990991 0.891176470588235 0.000383677038403871
"725" 725 0.159382902097009 0.0485241723797372 0.181818181818182 0.0411779972512089 0.994230769230769 0.94 0.903846153846154 0.000319143508231925
"726" 726 0.228608157143877 0.0662459466906911 0.169449598021027 0.0390288636666116 0.997738835500283 0.936339522546419 0.96448087431694 0.000216462141865476
"727" 727 0.141656662665066 0.0495041242359255 0.103896103896104 0.0325265354443916 1 1 0.948717948717949 NA
"728" 728 0.153661464585834 0.0677806764170045 0.159554730983302 0.0429373934979391 1 0.947368421052632 1 NA
"729" 729 0.062874070491506 0.0294672291080318 0.149659863945578 0.0417321109998987 0.992857142857143 0.926666666666667 0.902597402597403 0.000212153680909862
"730" 730 0.141656662665066 0.0558198841073606 0.113790970933828 0.0322547798889955 NA NA NA NA
"731" 731 0.148859543817527 0.0558370933939192 0.16573902288188 0.0409196996267568 1 0.915254237288136 1 NA
"732" 732 0.0768307322929172 0.0406254296088311 0.111317254174397 0.0333327464073565 1 1 0.944444444444444 NA
"733" 733 0.139872788110813 0.0445389844758717 0.102659245516388 0.0274369906309398 0.995588235294118 0.948179271708683 0.914864864864865 0.000244402547519793
"734" 734 0.16906762705082 0.0562197881098718 0.185528756957328 0.0436589849674912 0.994082840236686 0.923076923076923 0.923076923076923 0.000312725058471704
"735" 735 0.118094386043391 0.0447339590588816 0.100185528756957 0.0323469527249865 0.996212121212121 0.91958041958042 0.952898550724638 0.000202782402312642
"736" 736 0.166667271138062 0.0543264667692998 0.132343846629561 0.0330580071631258 0.993993993993994 0.919444444444444 0.925442684063374 0.000312861324028938
"737" 737 0.108293897605446 0.046823930981913 0.123685837971552 0.0367296160323402 0.997685185185185 0.938997821350762 0.962053571428571 0.00014711131528966
"738" 738 0.0486955345518489 0.0292664668057615 0.106369820655535 0.0326896563389842 0.986111111111111 0.91025641025641 0.845238095238095 0.000282066478570764
"739" 739 0.132052821128451 0.0497083674710332 0.0890538033395176 0.0275170787959806 1 0.96 1 NA
"740" 740 0.0888355342136855 0.0396527585143237 0.113790970933828 0.0350253243304268 1 0.914285714285714 1 NA
"741" 741 0.147482769331509 0.0632169664361751 0.105132962275819 0.0352854157018813 0.993055555555556 0.934640522875817 0.89375 0.000344486431476997
"742" 742 0.165971360920059 0.0555136100974615 0.134817563388992 0.0355803349843821 0.998161764705882 0.942708333333333 0.967914438502674 0.000160850189590327
"743" 743 0.217445468753539 0.0640335527756907 0.164502164502165 0.0378234820692438 0.99375 0.946428571428571 0.883333333333333 0.000369397827818166
"744" 744 0.188034645907044 0.0600904699563607 0.142238713667285 0.0367747634060813 0.995959595959596 0.928436911487759 0.943540669856459 0.000276627123250165
"745" 745 0.267367690210171 0.0803719419242806 0.178107606679035 0.0447609723828096 0.996779388083736 0.942161339421613 0.944317315026697 0.000279987686517242
"746" 746 0.132052821128451 0.0568432201505568 0.0927643784786642 0.0316719727457306 NA NA NA NA
"747" 747 0.26738939963177 0.0669011720280216 0.220160791589363 0.0438161134810393 0.996698459280998 0.936896551724138 0.947680502267178 0.000280744830494536
"748" 748 0.192076830732293 0.0613523931497626 0.14100185528757 0.036530433579623 1 1 0.982456140350877 NA
"749" 749 0.190115953574005 0.0700103411626963 0.132343846629561 0.0388475326908967 0.997685185185185 0.938997821350762 0.962053571428571 0.000197764315683689
"750" 750 0.200069459752197 0.0636328433733157 0.116264687693259 0.0338609476502254 0.996052631578947 0.948621553884712 0.923170731707317 0.000268974462159366
"751" 751 0.141656662665066 0.0495041242359255 0.132343846629561 0.0328695147973469 1 1 0.95 NA
"752" 752 0.178116359325685 0.065051854101472 0.209029066171923 0.0468704930546509 0.9975 0.973170731707317 0.906818181818182 0.000199199534028274
"753" 753 0.214866056920006 0.0623817644747817 0.180581323438466 0.0416923321345514 0.994505494505495 0.928205128205128 0.923469387755102 0.000370603191873426
"754" 754 0.134839035900893 0.0472508085809532 0.15460729746444 0.0397707783085115 0.997142857142857 0.958791208791209 0.930666666666667 0.00018493576332863
"755" 755 0.111493528527801 0.0430197610643631 0.110080395794681 0.0277288091022691 0.990588235294118 0.886315789473684 0.917211328976035 0.000333274500128622
"756" 756 0.173189869639878 0.0614548083208983 0.132343846629561 0.0360260268172569 0.998148148148148 0.955673758865248 0.958222222222222 0.000165647795669875
"757" 757 0.133214576153042 0.0570262160458332 0.153370439084725 0.0389174451409764 0.991279069767442 0.926630434782609 0.881136950904393 0.000377642463930003
"758" 758 0.110924369747899 0.0433564456559284 0.175633889919604 0.0423109598286861 0.995670995670996 0.912698412698413 0.950413223140496 0.000212026220140156
"759" 759 0.341402389277198 0.0830790261377835 0.216450216450216 0.0474751891734012 0.998634998634999 0.950623700623701 0.972355130249867 0.000202180320333937
"760" 760 0.127250900360144 0.0522909843102669 0.137291280148423 0.038340154390568 1 1 0.933333333333333 NA
"761" 761 0.156239567336583 0.0579805892662326 0.124922696351268 0.0352173151199251 0.998866213151927 0.975636766334441 0.953463203463203 0.000120164401080486
"762" 762 0.136854741896759 0.0503855102627005 0.10760667903525 0.0317343323614752 1 1 1 NA
"763" 763 0.125141645443224 0.0520755538067319 0.160791589363018 0.043281071739183 0.997668997668998 0.914529914529915 0.972727272727273 0.000161149719161065
"764" 764 0.112845138055222 0.0437336023919851 0.128633271490414 0.0361248656291028 1 0.977777777777778 1 NA
"765" 765 0.204598295014208 0.0663958328539362 0.153370439084725 0.0408264162027259 0.997474747474748 0.94047619047619 0.957575757575758 0.000211829508072157
"766" 766 0.288642286182766 0.0776109566607519 0.230055658627087 0.0483960317699289 0.998174071819842 0.944700460829493 0.966981132075472 0.000210726861831979
"767" 767 0.0966066900132834 0.0433671672668899 0.0915275200989487 0.0278418907141182 0.994117647058824 0.938888888888889 0.903743315508021 0.000236281994414449
"768" 768 0.209447722370515 0.0681766046555905 0.204081632653061 0.0463412597109097 0.997306397306397 0.929692404268675 0.961688311688312 0.000228543118667009
"769" 769 0.268153738627713 0.0745631857395115 0.207792207792208 0.0475631028261868 0.993857493857494 0.923867529501332 0.919318181818182 0.000404384305949107
"770" 770 0.204867569620916 0.069217744962365 0.189239332096475 0.0464386697642541 0.99616368286445 0.940821256038647 0.935174069627851 0.000268154359948027
"771" 771 0.0744297719087635 0.0310891150052902 0.0927643784786642 0.0287407631210528 1 0.958333333333333 1 NA
"772" 772 0.0768307322929172 0.0264601243447635 0.14100185528757 0.0318509275684449 1 1 0.923076923076923 NA
"773" 773 0.178616127301985 0.0614435715459793 0.15460729746444 0.0382171842247456 0.994708994708995 0.94949494949495 0.895238095238095 0.000301382180182322
"774" 774 0.161390619497526 0.056340566188786 0.144712430426716 0.0391673155580654 0.996739130434783 0.927199191102123 0.955208333333333 0.00022086009659361
"775" 775 0.14202081861022 0.0538984673434982 0.0841063698206555 0.0292806667210348 0.997435897435897 0.960493827160494 0.935096153846154 0.000178727499995341
"776" 776 0.202199131580653 0.0677323452951804 0.171923314780458 0.0417524089946947 0.997435897435897 0.9725 0.906759906759907 0.00021689062406208
"777" 777 0.173352923258856 0.0545118023371532 0.168212739641311 0.0377159911596371 0.997209302325581 0.958855098389982 0.932173913043478 0.00020958394772085
"778" 778 0.238119533527697 0.067954619918729 0.186765615337044 0.0428408123639987 0.998217468805704 0.960548885077187 0.954816709292413 0.000188600230684634
"779" 779 0.0984393757503001 0.037084988616602 0.0964749536178108 0.0263746148533079 NA NA NA NA
"780" 780 0.181021441968703 0.0674309728906647 0.166975881261596 0.0415772959737929 0.994755244755245 0.93126022913257 0.923701298701299 0.000302263801568249
"781" 781 0.27228095539291 0.0784733293641241 0.23747680890538 0.047450147357227 0.996428571428571 0.914754098360656 0.958104395604396 0.000299307291863334
"782" 782 0.122448979591837 0.0467828019069243 0.126159554730983 0.0387039845948951 1 1 0.9375 NA
"783" 783 0.201941241612924 0.0613689074804903 0.239950525664811 0.0485552807799529 0.998709677419355 0.96029776674938 0.9675 0.000146738079906218
"784" 784 0.187274909963986 0.0692341042748823 0.137291280148423 0.0395369282832469 1 0.972972972972973 1 NA
"785" 785 0.228690530337201 0.0712202989545636 0.136054421768707 0.0374454425654848 0.997379454926625 0.91139846743295 0.970423253442121 0.000235943282017677
"786" 786 0.185982085141749 0.0629186734312097 0.143475572047001 0.0375997436072786 0.994041708043694 0.89937106918239 0.940789473684211 0.000334356253187088
"787" 787 0.270115231721431 0.0823296248686225 0.20160791589363 0.0484380796714325 0.995529061102832 0.948863636363636 0.912568306010929 0.000335567375448953
"788" 788 0.135710358909919 0.0574658961977646 0.153370439084725 0.0411296721252035 0.990740740740741 0.891666666666667 0.914529914529915 0.000364301369278702
"789" 789 0.120569967117282 0.0492260626436911 0.105132962275819 0.0303126401591401 0.995670995670996 0.929292929292929 0.938775510204082 0.000223526985742406
"790" 790 0.127912516826488 0.0544692183826497 0.134817563388992 0.0364003805182874 0.994827586206897 0.947454844006568 0.9015625 0.000255750004639032
"791" 791 0.129651860744298 0.0456086730869437 0.145949288806432 0.036698845614178 1 0.978723404255319 1 NA
"792" 792 0.156062424969988 0.0661489904832449 0.163265306122449 0.0472622842922594 1 0.956521739130435 1 NA
"793" 793 0.147588084076818 0.0559785069562449 0.159554730983302 0.0390734625864921 0.99234693877551 0.935096153846154 0.882086167800454 0.000369759365371976
"794" 794 0.13560954467747 0.0550598183488828 0.116264687693259 0.0343166266149803 0.991477272727273 0.928191489361702 0.881313131313131 0.000376178038493482
"795" 795 0.143069696706613 0.0496330821205793 0.12987012987013 0.0341312926104555 0.990123456790123 0.909297052154195 0.891111111111111 0.000428537602521379
"796" 796 0.17046818727491 0.0555060575686298 0.15460729746444 0.0367670826617477 1 0.910714285714286 1 NA
"797" 797 0.188585543081929 0.0571899503994068 0.126159554730983 0.032027780274625 0.993050193050193 0.914651493598862 0.918571428571429 0.000360836637198241
"798" 798 0.214484597129802 0.0698781658966955 0.209029066171923 0.0445250516294753 0.996274217585693 0.920798898071625 0.95295794725588 0.000283760928955563
"799" 799 0.159890983420395 0.0519245413205011 0.0964749536178108 0.0264921446084016 0.991071428571429 0.925 0.880952380952381 0.00038932912678559
"800" 800 0.148859543817527 0.0653452707641293 0.12987012987013 0.0380888741064726 1 0.94 1 NA
"801" 801 0.269779695662049 0.0746040297202405 0.17687074829932 0.0461845686123876 0.99676724137931 0.947745901639344 0.938133874239351 0.000278666301394004
"802" 802 0.237695078031212 0.0678334886889274 0.158317872603587 0.0408021967980532 1 0.935483870967742 1 NA
"803" 803 0.158463385354142 0.0636388332001027 0.121212121212121 0.0365600582507587 1 0.921875 1 NA
"804" 804 0.103494960637818 0.0467778136673976 0.150896722325294 0.0397361439207696 0.997549019607843 0.94212962962963 0.957647058823529 0.000148160877121569
"805" 805 0.178257441590498 0.0654696772611028 0.205318491032777 0.0454269488572434 0.996710526315789 0.946875 0.938080495356037 0.000228713525012878
"806" 806 0.187274909963986 0.0556302305910748 0.159554730983302 0.0366953181894653 1 0.978260869565217 1 NA
"807" 807 0.139255702280912 0.0683708656953022 0.121212121212121 0.0401251569486375 1 0.942307692307692 1 NA
"808" 808 0.163265306122449 0.0583879771026558 0.153370439084725 0.0401357135769253 1 0.945945945945946 1 NA
"809" 809 0.182748628152167 0.0626144816949462 0.171923314780458 0.0408117132782806 0.998491704374057 0.949784791965567 0.96996336996337 0.000151589918029456
"810" 810 0.108982723524192 0.0475049355244192 0.111317254174397 0.0334258193669097 0.991379310344828 0.8984375 0.915119363395225 0.000324426838191595
"811" 811 0.197893590425861 0.0678965163626012 0.155844155844156 0.0424020874709811 0.994871794871795 0.93719806763285 0.918343195266272 0.000336615800079466
"812" 812 0.168764601276195 0.0602365316737315 0.15460729746444 0.0365976984641319 0.995867768595041 0.952569169960474 0.912878787878788 0.000254669675925035
"813" 813 0.164835164835165 0.0622462839601122 0.192949907235622 0.0436622193257553 0.990476190476191 0.904347826086957 0.9004329004329 0.000415681016475228
"814" 814 0.170956634802918 0.0523469253199774 0.15460729746444 0.0375612277718803 0.997142857142857 0.958791208791209 0.930666666666667 0.000210835043543409
"815" 815 0.0504201680672269 0.0253301923957145 0.0977118119975263 0.0309944431488945 1 0.944444444444444 1 NA
"816" 816 0.28868614817129 0.0786150472551728 0.23747680890538 0.0498761099257316 0.998022412656559 0.959138422553057 0.951602765556254 0.000220861773546236
"817" 817 0.192076830732293 0.0619305069936874 0.164502164502164 0.0407112457068721 1 0.938461538461538 1 NA
"818" 818 0.0987214369988683 0.0395270850195846 0.12987012987013 0.0370133476721705 0.997142857142857 0.930666666666667 0.958791208791209 0.000157937492768612
"819" 819 0.185734495504951 0.0575568090434443 0.111317254174397 0.0313639431285096 0.995366795366795 0.941563184806428 0.920714285714286 0.000283890286132152
"820" 820 0.180680380260212 0.0593739295558325 0.174397031539889 0.0436355287004272 0.996632996632997 0.953301127214171 0.927899686520376 0.000233919705346353
"821" 821 0.149629838998989 0.0612390687776054 0.191713048855906 0.047963467522076 0.994851994851995 0.943833943833944 0.90834312573443 0.000271340949730302
"822" 822 0.153661464585834 0.0579555565913779 0.180581323438466 0.0429404081580978 1 0.934782608695652 1 NA
"823" 823 0.207241720217499 0.06565523407157 0.188002473716759 0.041146835472736 0.996336996336996 0.947735191637631 0.92991452991453 0.000262443726099689
"824" 824 0.19743886174669 0.0710962741965468 0.228818800247372 0.0516657068222921 0.997163120567376 0.918954248366013 0.964996568291009 0.00022753456742026
"825" 825 0.110444177671068 0.047866175446053 0.160791589363018 0.0379660199268893 1 1 0.954545454545455 NA
"826" 826 0.224993814319621 0.055272648498112 0.178107606679035 0.0396448249693613 0.992424242424242 0.922535211267606 0.902203856749311 0.000433207891943958
